 ID-EVENTO;TITULO;PRECIO;GRATUITO;LARGA-DURACION;DIAS-SEMANA;DIAS-EXCLUIDOS;FECHA;FECHA-FIN;HORA;DESCRIPCION;CONTENT-URL;TITULO-ACTIVIDAD;URL-ACTIVIDAD;URL-INSTALACION;NOMBRE-INSTALACION;ACCESIBILIDAD-INSTALACION;CLASE-VIAL-INSTALACION;NOMBRE-VIA-INSTALACION;NUM-INSTALACION;DISTRITO-INSTALACION;BARRIO-INSTALACION;CODIGO-POSTAL-INSTALACION;COORDENADA-X;COORDENADA-Y;LATITUD;LONGITUD;TIPO;AUDIENCIA;
12062515;"Cine: documental 'EL TEL Y YO'";"";"1";"0";"";"";"2023-09-28 00:00:00.0";"2023-09-28 23:59:00.0";"18:30";"Realizado por la periodista Sandra Viñas. El reportaje que te acerca al TEL (Trastorno Específico del Lenguaje) o TDL. Testimonios reales de aquellos que lo viven en el día a día. Duración: 110 minutos. Edad recomendada: todos los públicos.";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=1b4cb3a602879810VgnVCM1000001d4a900aRCRD";"Actividades Centro Cultural Eduardo Úrculo (AVANCE)";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=1040b0870e3be710VgnVCM1000001d4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=f8f9338588355210VgnVCM1000000b205a0aRCRD";"Centro Cultural Eduardo Úrculo (Tetuán)";"1";"PLAZA";"DONOSO";"5";"TETUAN";"ALMENARA";"28029";"440857";"4480052";"40.46903299144094";"-3.6976620067964996";"/contenido/actividades/TeatroPerformance";"";
12062514;"Cine: 'Birdman o la inesperada virtud de la ignorancia'";"";"1";"0";"";"";"2023-09-22 00:00:00.0";"2023-09-22 23:59:00.0";"19:00";"Michael Keaton y Naomi Watts protagonizan esta cinta que a modo de sátira nos muestra el difícil mundo del teatro y los actores en busca del éxito. Riggan Thomson es un actor encasillado en la interpretación de un célebre superhéroe, que buscará en Broadway una obra que reafirme su calidad como intérprete.  Duración: 118 min. Edad recomendada: mayores de 16 años.";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=0d4cb3a602879810VgnVCM1000001d4a900aRCRD";"Actividades Centro Cultural Eduardo Úrculo (AVANCE)";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=1040b0870e3be710VgnVCM1000001d4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=f8f9338588355210VgnVCM1000000b205a0aRCRD";"Centro Cultural Eduardo Úrculo (Tetuán)";"1";"PLAZA";"DONOSO";"5";"TETUAN";"ALMENARA";"28029";"440857";"4480052";"40.46903299144094";"-3.6976620067964996";"/contenido/actividades/TeatroPerformance";"";
12062355;"Cine: 'El cartero y Pablo Neruda'.";"";"1";"0";"";"";"2023-09-27 00:00:00.0";"2023-09-27 23:59:00.0";"19:00";"En el 50 aniversario de la muerte de Pablo Neruda, esta película nos acerca al universo poético del escritor chileno. Mario (Massimo Troisi) es un hombre sencillo que acepta un empleo de cartero. Su trabajo consiste en llevar el correo a un único destinatario, Pablo Neruda (Philippe Noiret), que vive exiliado en un pequeño pueblo italiano. Mario se siente fascinado por la figura de Neruda, y entre los dos hombres irá creciendo una gran amistad. Después de la película tendremos una breve charla con Guillermo Balmori (crítico de cine). Duración: 115 min. de proyección + 30 min. de charla. Edad recomendada: mayores de 7 años";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=f8feef3bbb779810VgnVCM1000001d4a900aRCRD";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=23881e79ee71c010VgnVCM1000000b205a0aRCRD";"Centro Sociocultural José de Espronceda (Tetuán)";"1";"CALLE";"ALMANSA";"9";"TETUAN";"BELLAS VISTAS";"28039";"440258";"4477792";"40.44863106357685";"-3.7045265016586013";"/contenido/actividades/RecitalesPresentacionesActosLiterarios";"";
12063263;"Círculo de mujeres para el autocuidado";"";"1";"1";"J";"";"2023-07-06 00:00:00.0";"2023-07-27 23:59:00.0";"10:00";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=12e87e26f7789810VgnVCM2000001f4a900aRCRD";"Arteterapia: emociones al arte";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=b2b0989476b0e710VgnVCM2000001f4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=63431203d9e85110VgnVCM1000000b205a0aRCRD";"Espacio de Igualdad Lourdes Hernández. Carabanchel";"1";"CALLE";"COMANDANTE FONTANES";"8";"CARABANCHEL";"SAN ISIDRO";"28019";"438758";"4471886";"40.395326406887946";"-3.721622686264932";"";"/usuario/Mujeres";
12037923;"Circus Paradise - Arganzuela";"";"1";"0";"";"";"2023-07-30 00:00:00.0";"2023-07-30 23:59:00.0";"21:00";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=74d621f99c0c8810VgnVCM1000001d4a900aRCRD";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"/contenido/actividades/1ciudad21distritos";"";
11761948;"Club de Ajedrez";"";"1";"1";"L";"";"2022-09-05 00:00:00.0";"2023-09-26 23:59:00.0";"18:00";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=c6a139a7afdf2810VgnVCM2000001f4a900aRCRD";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=e4bf3d0b5e71c010VgnVCM1000000b205a0aRCRD";"Biblioteca Pública Municipal Gabriel García Márquez (Usera)";"1,6";"PLAZA";"PUEBLO";"2";"USERA";"ORCASUR";"28041";"440472";"4468702";"40.366768324753416";"-3.701141063083806";"/contenido/actividades/CursosTalleres";"/usuario/Niños";
12053390;"Club de empoderamiento profesional";"";"1";"1";"L";"";"2023-07-10 00:00:00.0";"2023-07-31 23:59:00.0";"17:30";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=2a2f3a6fd1b29810VgnVCM2000001f4a900aRCRD";"Collages por la diversidad";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=30df2d60cd311810VgnVCM2000001f4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=306b89e2c9e5d010VgnVCM1000000b205a0aRCRD";"Espacio de Igualdad María Zambrano. Chamberí";"1";"CALLE";"ANDRES MELLADO";"44";"CHAMBERI";"GAZTAMBIDE";"28015";"439412";"4476170";"40.433958260960964";"-3.7143358486689415";"/contenido/actividades/CursosTalleres";"/usuario/Mujeres";
12057754;"Club de lectura en inglés 'Reading club'";"";"1";"1";"L";"";"2023-10-02 00:00:00.0";"2024-04-22 23:59:00.0";"19:30";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=3941b58942359810VgnVCM2000001f4a900aRCRD";"Club de lectura en inglés 'Reading club'";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=646fb58942359810VgnVCM2000001f4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=6c4dbc2658739410VgnVCM2000000c205a0aRCRD";"Biblioteca Pública Municipal Mario Vargas Llosa (Centro)";"1,6";"CALLE";"BARCELO";"4";"CENTRO";"JUSTICIA";"28004";"440645";"4475347";"40.426642215368176";"-3.699722994908341";"/contenido/actividades/ClubesLectura";"";
12049504;"Club de lectura veraniego. Espacio de Igualdad Ana Orantes";"";"1";"0";"";"";"2023-07-31 00:00:00.0";"2023-07-31 23:59:00.0";"18:30";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=16d7dde154919810VgnVCM1000001d4a900aRCRD";"Club de lectura. Espacio de Igualdad Ana Orantes";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=49c1bd39596c9710VgnVCM2000001f4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=229425eae8975710VgnVCM2000001f4a900aRCRD";"Espacio de Igualdad Ana Orantes. Barajas";"1";"CALLE";"PLAYA DE SAN JUAN";"6";"BARAJAS";"TIMON";"28042";"449784";"4480499";"40.473659104975354";"-3.592395079190456";"/contenido/actividades/ClubesLectura";"";
11883438;"Club de lectura. Espacio de Igualdad Carme Chacón";"";"1";"1";"L";"1/5/2023;15/5/2023;24/7/2023;";"2023-07-17 00:00:00.0";"2023-07-31 23:59:00.0";"17:00";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=c0373c85f3355810VgnVCM2000001f4a900aRCRD";"Club de lectura. Espacio de Igualdad Carme Chacón";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=75fe0d2fba719710VgnVCM2000001f4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=a3ab855a64315610VgnVCM2000001f4a900aRCRD";"Espacio de Igualdad Carme Chacón. Hortaleza";"1";"CALLE";"MATAPOZUELOS";"2";"HORTALEZA";"CANILLAS";"28043";"444876";"4479190";"40.46155641637237";"-3.6501714580414126";"/contenido/actividades/ClubesLectura";"/usuario/Mujeres";
11560007;"Club de lectura. Espacio de Igualdad Clara Campoamor";"";"1";"0";"";"";"2023-09-08 00:00:00.0";"2023-09-08 23:59:00.0";"17:30";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=341b16a8b97fd710VgnVCM1000001d4a900aRCRD";"Club de lectura en el Espacio de Igualdad Clara Campoamor";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=dcc6c07933ec7710VgnVCM1000001d4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=8b8896d2d8ed0110VgnVCM1000000b205a0aRCRD";"Espacio de Igualdad Clara Campoamor. Villaverde";"1";"CALLE";"MARIA MARTINEZ OVIOL";"12";"VILLAVERDE";"LOS ROSALES";"28021";"441277";"4466932";"40.35087114162283";"-3.691508909255186";"/contenido/actividades/EnLinea";"";
12049910;"Club de lectura: Mujeres Afro";"";"1";"0";"";"";"2023-07-28 00:00:00.0";"2023-07-28 23:59:00.0";"18:00";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=4f7e18d8d7b19810VgnVCM1000001d4a900aRCRD";"Lecturas saludables: crecemos a través de los libros en grupo";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=8b49154bf8904810VgnVCM2000001f4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=306b89e2c9e5d010VgnVCM1000000b205a0aRCRD";"Espacio de Igualdad María Zambrano. Chamberí";"1";"CALLE";"ANDRES MELLADO";"44";"CHAMBERI";"GAZTAMBIDE";"28015";"439412";"4476170";"40.433958260960964";"-3.7143358486689415";"/contenido/actividades/ClubesLectura";"";
12047089;"Club de teatro 'Vargas Llosa'";"";"1";"1";"X";"";"2023-10-04 00:00:00.0";"2024-06-19 23:59:00.0";"17:00";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=65f8180eb5209810VgnVCM2000001f4a900aRCRD";"Club de teatro 'Vargas Llosa'";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=17e8180eb5209810VgnVCM2000001f4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=6c4dbc2658739410VgnVCM2000000c205a0aRCRD";"Biblioteca Pública Municipal Mario Vargas Llosa (Centro)";"1,6";"CALLE";"BARCELO";"4";"CENTRO";"JUSTICIA";"28004";"440645";"4475347";"40.426642215368176";"-3.699722994908341";"/contenido/actividades/CursosTalleres";"";
12033936;"Coconut Head Generation";"";"0";"0";"";"";"2023-08-03 00:00:00.0";"2023-08-03 23:59:00.0";"";"Todos los jueves por la noche, en la universidad de Ibadán, una gran ciudad del suroeste de Nigeria, un cineclub ofrece un lugar seguro donde los estudiantes acuden a ver películas que también se toman el tiempo de debatir. El cineclub presenta obras que abordan la interseccionalidad, la descolonización, las luchas feministas, las luchas LGBT, las minorías étnicas, los derechos de los estudiantes y las elecciones, proporcionando así a la llamada 'Generación Cabeza de Coco' un espacio desde el que pueden enfrentarse a la sociedad nigeriana y al mundo en general.";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=ea9fafbd7cf98810VgnVCM1000001d4a900aRCRD";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=2dbd1fe44c5ee310VgnVCM2000000c205a0aRCRD";"Cineteca Madrid";"1";"PLAZA";"LEGAZPI";"8";"ARGANZUELA";"CHOPERA";"28045";"440946";"4471422";"40.39130985242181";"-3.6958028442054074";"/contenido/actividades/ProgramacionDestacadaAgendaCultura";"";
12027173;"Coda, los sonidos del silencio";"";"1";"0";"";"";"2023-08-04 00:00:00.0";"2023-08-04 23:59:00.0";"22:15";"Siân Heder, EEUU 2021";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=35ea216e91678810VgnVCM2000001f4a900aRCRD";"Cine de verano 2023. San Blas - Canillejas. Auditorio Paraíso";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=0362e3a09d578810VgnVCM2000001f4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=a395946be351c010VgnVCM2000000c205a0aRCRD";"Centro Cultural Auditorio Parque El Paraíso (San Blas - Canillejas)";"1";"AVENIDA";"ARCENTALES";"4";"SAN BLAS-CANILLEJAS";"HELLIN";"28037";"447225";"4475668";"40.42996840999023";"-3.622184001035289";"/contenido/actividades/CineActividadesAudiovisuales";"";
12041230;"Código emperador";"";"1";"0";"";"";"2023-09-02 00:00:00.0";"2023-09-02 23:59:00.0";"22:00";"Año: 2022Duración: 105 min.País: EspañaDirección: Jorge CoiraGénero: Thriller. Intriga | Basado en hechos realesSinopsis: Juan trabaja para los servicios secretos; con el fin de tener acceso al chalet de una pareja implicada en el tráfico de armas se acerca a Wendy, la asistenta filipina que vive en la casa y establece con ella una relación que se irá volviendo cada vez más compleja. En paralelo, Juan realiza otros trabajos 'no oficiales' para proteger los intereses de las élites más poderosas del país, que ahora han puesto sus ojos en Ángel González, un político aparentemente anodino cuyos trapos sucios debera? buscar o 'inventar'. Calificación: No recomendada para menores de dieciséis años";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=2680ca736cdd8810VgnVCM2000001f4a900aRCRD";"Cine de Verano Distrito Ciudad Lineal 2023";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=c73ecbb7023c8810VgnVCM2000001f4a900aRCRD";"";"";"";"";"";"";"";"";"";"";"";"";"";"/contenido/actividades/CineActividadesAudiovisuales";"";
12039890;"Coffee &amp; wine";"";"1";"0";"";"";"2023-07-27 00:00:00.0";"2023-07-27 23:59:00.0";"20:00";"INDIE - FOLK   El dúo plasma sus inquietudes por rescatar, renovar y dar vida a nuestra  música tradicional.  Su variada instrumentación, arreglos y composiciones dan  lugar a una puesta en escena renovada, fresca y pensada para acercar la  música folk a todo tipo de públicos.";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=482cc15b5c7d8810VgnVCM1000001d4a900aRCRD";"Constelación de la cultura en el Centro Cultural Valdebernardo";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=b278f5bfe5d0c710VgnVCM1000001d4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=69188899fc81c010VgnVCM1000000b205a0aRCRD";"Centro Cultural Valdebernardo (Vicálvaro)";"1";"BULEVAR";"INDALECIO PRIETO";"21";"VICALVARO";"CASCO H.VICALVARO";"28032";"447278";"4472321";"40.39982891410407";"-3.621281890570377";"/contenido/actividades/DanzaBaile";"";
12041686;"Colorearte 2023";"";"1";"1";"L,M,X,J,V,S,D";"";"2023-07-04 00:00:00.0";"2023-07-31 23:59:00.0";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=a0aaffa2742e8810VgnVCM2000001f4a900aRCRD";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=aab225880cd6e710VgnVCM2000001f4a900aRCRD";"Espacio Cultural Núñez de Balboa, 40 (Salamanca)";"1";"CALLE";"NUÑEZ DE BALBOA";"40";"SALAMANCA";"RECOLETOS";"28001";"442103";"4475356";"40.426826159507435";"-3.6825349481985135";"/contenido/actividades/CursosTalleres";"";
12042923;"Comedero de aves";"";"1";"0";"";"";"2023-09-30 00:00:00.0";"2023-09-30 23:59:00.0";"10:30";"Actividad en la que podremos conocer la gran cantidad de aves urbanas y descubrir la importancia de la avifauna para la conservación del entorno.  Realizaremos comederos de aves sencillos y útiles que se instalarán en las inmediaciones del Centro de Información y Educación Ambiental Casa de Campo. Taller dirigido a familias con menores a partir de 7 años. Duración estimada: de 10:30 a 12:00 horas.";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=b7dbb896367e8810VgnVCM2000001f4a900aRCRD";"Especial familias";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=9bfd9a5c7db95810VgnVCM1000001d4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=8a22598d1351c010VgnVCM1000000b205a0aRCRD";"Centro de Educación Ambiental de Casa de Campo";"1";"PARQUE";"CASA DE CAMPO (JUNTO AL EMBARCADERO DEL LAGO)";"";"MONCLOA-ARAVACA";"CASA DE CAMPO";"28011";"437990";"4474399";"40.41789950036311";"-3.7309390858931137";"";"/usuario/Familias";
12033944;"Common Birds";"";"0";"0";"";"";"2023-08-10 00:00:00.0";"2023-08-10 23:59:00.0";"";"En el siglo IV a.C., Aristófanes escribió Las aves, comedia en la que dos hombres abandonan su lugar de nacimiento en busca de una vida mejor. Mezclando una Atenas contemporánea marcada por la crisis y un bosque ancestral de La Gomera, Maglioni y Thomson actualizan a Aristófanes, mezclando el griego antiguo y el silbo gomero. Mitad documental, mitad ficción, inspirada en Pasolini y en Straub y Huillet, Common Birds es una película realista y poética que explora los límites de la voz y el lenguaje, criticando el capitalismo y las relaciones de poder.";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=2cbfafbd7cf98810VgnVCM1000001d4a900aRCRD";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=2dbd1fe44c5ee310VgnVCM2000000c205a0aRCRD";"Cineteca Madrid";"1";"PLAZA";"LEGAZPI";"8";"ARGANZUELA";"CHOPERA";"28045";"440946";"4471422";"40.39130985242181";"-3.6958028442054074";"/contenido/actividades/ProgramacionDestacadaAgendaCultura";"";
12054978;"Cómo sacar el certificado digital";"";"1";"0";"";"";"2023-07-26 00:00:00.0";"2023-07-26 23:59:00.0";"10:00";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=c8f5e06589f39810VgnVCM1000001d4a900aRCRD";"Rutas Callejeras Viajeras: ¿quiénes son las mujeres que dan nombre a nuestras calles?";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=352cf3b29f5c3810VgnVCM2000001f4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=522232c9be401810VgnVCM1000001d4a900aRCRD";"Espacio de Igualdad María de Maeztu. Latina";"1";"CALLE";"MARCELINO CASTILLO";"29";"LATINA";"ALUCHE";"28047";"436800";"4471778";"40.39420907754556";"-3.744687315765447";"/contenido/actividades/CursosTalleres";"/usuario/Mujeres";
12061920;"Cómo tener éxito en la entrevista de trabajo";"";"1";"0";"";"";"2023-09-18 00:00:00.0";"2023-09-18 23:59:00.0";"17:00";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=9bd0625aa3379810VgnVCM2000001f4a900aRCRD";"Reparaciones básicas para el hogar";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=bdfb557815e11810VgnVCM2000001f4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=8b8896d2d8ed0110VgnVCM1000000b205a0aRCRD";"Espacio de Igualdad Clara Campoamor. Villaverde";"1";"CALLE";"MARIA MARTINEZ OVIOL";"12";"VILLAVERDE";"LOS ROSALES";"28021";"441277";"4466932";"40.35087114162283";"-3.691508909255186";"/contenido/actividades/CursosTalleres";"/usuario/Mujeres";
12041997;"Compañía Nacional de Danza";"25 euros";"0";"1";"M,X,J,V,S,D";"";"2023-11-04 00:00:00.0";"2023-11-12 23:59:00.0";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=398232617b2e8810VgnVCM1000001d4a900aRCRD";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=4582ee06ea5ee310VgnVCM2000000c205a0aRCRD";"Naves Español en Matadero";"1,6";"PASEO";"CHOPERA";"14";"ARGANZUELA";"CHOPERA";"28045";"440828";"4471551";"40.39245798191536";"-3.6972067902718897";"/contenido/actividades/DanzaBaile";"";
12038447;"Competencia oficial";"";"1";"0";"";"";"2023-08-25 00:00:00.0";"2023-08-25 23:59:00.0";"22:00";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=03281a83004c8810VgnVCM1000001d4a900aRCRD";"Cine de verano en Vicálvaro";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=fe83c21e5c3c8810VgnVCM1000001d4a900aRCRD";"";"";"";"";"";"";"";"";"";"";"";"";"";"/contenido/actividades/Musica";"";
