Distrito,Apartado,Número de archivo,Situación Destino,Destino,Solar
LATINA,PARQUES Y JARDINES,300.456,CALLE DE LA CORONILA NUM 6,"APARECE CALIFICADA COMO DOTACIONAL VÍA PÚBLICA SECUNDARIA LOCAL EN EL PGOUM-97, SI BIEN CONSTA COMOZONA VERDE PÚBLICA EN SU INSCRIPCIÓN REGISTRAL.",81.02 m2
LATINA,PARQUES Y JARDINES,300.457,CALLE DEL ARO NUM 7,"APARECE CALIFICADA COMO DOTACIONAL VÍA PÚBLICA SECUNDARIA LOCAL EN EL PGOUM-97, SI BIEN CONSTA COMOZONA VERDE PÚBLICA EN SU INSCRIPCIÓN REGISTRAL.",76.60 m2
LATINA,PARQUES Y JARDINES,300.458,CALLE DEL ARO NUM 10,"APARECE CALIFICADA COMO DOTACIONAL VÍA PÚBLICA SECUNDARIA LOCAL EN EL PGOUM-97, SI BIEN CONSTA COMOZONA VERDE PÚBLICA EN SU INSCRIPCIÓN REGISTRAL.",77.17 m2
LATINA,PARQUES Y JARDINES,300.459,CALLE DE LA BELLADONA NUM 10,"APARECE CALIFICADA COMO DOTACIONAL VÍA PÚBLICA SECUNDARIA LOCAL EN EL PGOUM-97, SI BIEN CONSTA COMOZONA VERDE PÚBLICA EN SU INSCRIPCIÓN REGISTRAL.",73.96 m2
LATINA,PARQUES Y JARDINES,300.46,CALLE DEL MELILOTO NUM 32,"APARECE CALIFICADA COMO DOTACIONAL VÍA PÚBLICA SECUNDARIA LOCAL EN EL PGOUM-97, SI BIEN CONSTA COMOZONA VERDE PÚBLICA EN SU INSCRIPCIÓN REGISTRAL.",207.50 m2
LATINA,PARQUES Y JARDINES,300.461,CALLE DEL MELILOTO NUM 30,"APARECE CALIFICADA COMO DOTACIONAL VÍA PÚBLICA SECUNDARIA LOCAL EN EL PGOUM-97, SI BIEN CONSTA COMOZONA VERDE PÚBLICA EN SU INSCRIPCIÓN REGISTRAL.",421.26 m2
LATINA,PARQUES Y JARDINES,300.462,CALLE DEL MELILOTO NUM 24,"APARECE CALIFICADA COMO DOTACIONAL VÍA PÚBLICA SECUNDARIA LOCAL EN EL PGOUM-97, SI BIEN CONSTA COMOZONA VERDE PÚBLICA EN SU INSCRIPCIÓN REGISTRAL.",364.81 m2
LATINA,PARQUES Y JARDINES,300.463,CALLE DEL MELILOTO NUM 16,"APARECE CALIFICADA COMO DOTACIONAL VÍA PÚBLICA SECUNDARIA LOCAL EN EL PGOUM-97, SI BIEN CONSTA COMOZONA VERDE PÚBLICA EN SU INSCRIPCIÓN REGISTRAL.",111.96 m2
LATINA,PARQUES Y JARDINES,300.464,CALLE DEL MELILOTO NUM 8,"APARECE CALIFICADA COMO DOTACIONAL VÍA PÚBLICA SECUNDARIA LOCAL EN EL PGOUM-97, SI BIEN CONSTA COMOZONA VERDE PÚBLICA EN SU INSCRIPCIÓN REGISTRAL.",86.50 m2
LATINA,PARQUES Y JARDINES,300.465,CALLE DE LA MILENRAMA NUM 15,"APARECE CALIFICADA COMO DOTACIONAL VÍA PÚBLICA SECUNDARIA LOCAL EN EL PGOUM-97, SI BIEN CONSTA COMOZONA VERDE PÚBLICA EN SU INSCRIPCIÓN REGISTRAL.",697.99 m2
LATINA,PARQUES Y JARDINES,300.466,CALLE DE MARAVILLA NUM 22,"APARECE CALIFICADA COMO DOTACIONAL VÍA PÚBLICA SECUNDARIA LOCAL EN EL PGOUM-97, SI BIEN CONSTA COMOZONA VERDE PÚBLICA EN SU INSCRIPCIÓN REGISTRAL.",73.84 m2
LATINA,PARQUES Y JARDINES,300.467,CALLE DE LA CORONILA NUM 8,"APARECE CALIFICADA COMO DOTACIONAL VÍA PÚBLICA SECUNDARIA LOCAL EN EL PGOUM-97, SI BIEN CONSTA COMOZONA VERDE PÚBLICA EN SU INSCRIPCIÓN REGISTRAL.",71.85 m2
LATINA,PARQUES Y JARDINES,300.468,CALLE DEL ARO NUM 9,"APARECE CALIFICADA COMO DOTACIONAL VÍA PÚBLICA SECUNDARIA LOCAL EN EL PGOUM-97, SI BIEN CONSTA COMOZONA VERDE PÚBLICA EN SU INSCRIPCIÓN REGISTRAL.",71.10 m2
LATINA,PARQUES Y JARDINES,300.469,CALLE DEL ARO NUM 12,"APARECE CALIFICADA COMO DOTACIONAL VÍA PÚBLICA SECUNDARIA LOCAL EN EL PGOUM-97, SI BIEN CONSTA COMOZONA VERDE PÚBLICA EN SU INSCRIPCIÓN REGISTRAL.",74.70 m2
LATINA,PARQUES Y JARDINES,300.47,CALLE DE LA BELLADONA NUM 12,"APARECE CALIFICADA COMO DOTACIONAL VÍA PÚBLICA SECUNDARIA LOCAL EN EL PGOUM-97, SI BIEN CONSTA COMOZONA VERDE PÚBLICA EN SU INSCRIPCIÓN REGISTRAL.",74.68 m2
LATINA,PARQUES Y JARDINES,300.471,CALLE DE MARAVILLA NUM 31,"APARECE CALIFICADA COMO DOTACIONAL VÍA PÚBLICA SECUNDARIA LOCAL EN EL PGOUM-97, SI BIEN CONSTA COMOZONA VERDE PÚBLICA EN SU INSCRIPCIÓN REGISTRAL.",32.70 m2
LATINA,PARQUES Y JARDINES,300.473,CALLE DEL CONCEJAL FRANCISCO JOSÉ JIMÉNEZ MARTÍN NUM 120,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,2618.63 m2
LATINA,PARQUES Y JARDINES,300.518,CALLE DEL PINAR DE SAN JOSÉ C/V C/ DE LA TORTA NUM 10,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES,170748.00 m2
LATINA,PARQUES Y JARDINES,300.519,CALLE PINAR DE SAN JOSÉ C/V AVDA.DE LA HOSPITALIDAD,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES SINGULAR. PARQUE URBANO.,35401.00 m2
LATINA,PARQUES Y JARDINES,300.52,CALLE DE LA TORTA C/V AV. DE LA HOSPITALIDAD,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES SINGULAR. PARQUE URBANO,185078.00 m2
LATINA,PARQUES Y JARDINES,300.474,CALLE DE LAS FLAUTAS C/V C/ DE LOS TIMBALES,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO,925.00 m2
LATINA,PARQUES Y JARDINES,300.475,CARRETERA DEL BARRIO DE LA FORTUNA C/V C/ DEL XILÓFONO NUM 1,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO,6898.00 m2
LATINA,PARQUES Y JARDINES,300.476,CALLE DE LOS CLARINETES C/V C/ LAS FLAUTAS,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES.,3677.00 m2
LATINA,PARQUES Y JARDINES,300.477,CALLE DE LOS CLARINETES C/V C/ DEL FAGOT,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,18317.00 m2
LATINA,PARQUES Y JARDINES,300.478,AVENIDA DE LA PESETA C/V C/ DE LAS FLAUTAS,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO,3911.00 m2
LATINA,PARQUES Y JARDINES,300.479,CALLE CONTRABAJOS NUM 1,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,540.00 m2
LATINA,PARQUES Y JARDINES,300.48,AUTOVÍA M-40 C/V CTRA. DEL BARRIO DE LA FORTUNA,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES.,3256.00 m2
LATINA,PARQUES Y JARDINES,300.481,"CARRETERA DEL BARRIO DE LA FORTUNA, FRENTE AL NUM 33",DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES.,3384.00 m2
LATINA,PARQUES Y JARDINES,300.482,AVENIDA DE LA PESETA C/V C/ DE LA TORTA,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES. EN EL INTERIOR DE SU PERÍMETRO SE ENCUENTRA UBICADA UNACASETA DE PERSONAL Y ALMACÉN.,52273.00 m2
LATINA,PARQUES Y JARDINES,300.432,CALLE DE SAN CRISPÍN NUM 14,ZONA VERDE SOBRE SUELO DOTACIONAL DESTINADO A EQUIPAMIENTOS.,154.00 m2
LATINA,PARQUES Y JARDINES,300.433,"PASEO DE EXTREMADURA,EN EL ENTORNO DEL Nº 351","DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES SINGULAR. FORMA PARTE DE LA VERDE DESIGNADA EN EL PGOUMCOMO ""PARQUE DISTRITAL DE LATINA"".",159.00 m2
LATINA,PARQUES Y JARDINES,300.434,"CALLE DE HURTUMPASCUAL, 2 C/V C/ CARLOS FUENTES, 2A",DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,3000.00 m2
LATINA,PARQUES Y JARDINES,300.435,"CALLE CONCEJAL FCO. JOSÉ JIMÉNEZ MARTÍN, FRENTE AL NUM 18-120",DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES SINGULAR. PARQUE URBANO. ES UNA PARCELA QUE FORMA PARTEDEL PARQUE DE LA CUÑA VERDE DE LATINA.,15726.00 m2
LATINA,PARQUES Y JARDINES,300.436,CALLE DE RIOCABADO C/V C/ DE VIÑEGRA,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,4200.00 m2
LATINA,PARQUES Y JARDINES,300.437,CALLE DE GOTARRENDURA NUM 2,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,5800.00 m2
LATINA,PARQUES Y JARDINES,300.438,CALLE DEL CONCEJAL FRANCISCO JOSÉ JIMÉNEZ MARTÍN NUM 38-56,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,2944.00 m2
LATINA,PARQUES Y JARDINES,300.439,CALLE DE LOS CORACEROS NUM 2-8,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,4777.50 m2
LATINA,PARQUES Y JARDINES,300.44,PASEO DE LOS LANCEROS NUM 1-5,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO. DENTRO DE SU PERÍMETRO SE ENCUENTRA UBICADA UNACASETA DE PERSONAL Y ALMACÉN.,3997.50 m2
LATINA,PARQUES Y JARDINES,300.441,CALLE DE LOS GRANADEROS NUM 15,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,2256.00 m2
LATINA,PARQUES Y JARDINES,300.442,CALLE DE LOS GRANADEROS NUM 23,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,5163.00 m2
LATINA,PARQUES Y JARDINES,300.443,CALLE DE LOS GRANADEROS NUM 1,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,8150.00 m2
LATINA,PARQUES Y JARDINES,300.444,PASEO DE LOS LANCEROS NUM 2,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,5403.00 m2
LATINA,PARQUES Y JARDINES,300.445,PASEO DE LOS HÚSARES NUM 16,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,4785.00 m2
LATINA,PARQUES Y JARDINES,300.446,PLAZA DE LA SUITE,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,1981.48 m2
LATINA,PARQUES Y JARDINES,300.447,"CALLE DE SANCHORREJA, FRENTE AL NUM 17",DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES SINGULAR. PARQUE URBANO. ES UNA PARCELA QUE FORMA PARTEDEL PARQUE DE LA CUÑA VERDE DE LATINA.,400.36 m2
LATINA,PARQUES Y JARDINES,300.448,CALLE DE TEMBLEQUE NUM 45,"DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO. DENTRO DE SU PERÍMETRO SE ENCUENTRA UBICADA UNACASETA DE PERSONAL Y ALMACÉN, EL CENTRO CONTROL RED AGUA REUTILIZADA PARQUE ALUCHE, LA INSTALACIÓNDEP ORTIVA BÁSICA PARQUE ALUCHE(QUE CUENTA CON LAS SIGUIENTES PISTA DEPORTIVAS: 1 CAMPO DE FÚTBOL 11DE TIERRA, 1 CAMPO DE FÚTBOL 11 DE CÉSPED ARTIFICIAL, 1 PISTA DE FÚTBOL SALA, 3 PISTAS DE BALONCESTO,7 DE BOLOS Y PETANCA, RECINTO CERRADO CON 3 PISTAS DE CHITO, TENIS DE MESA Y CIRCUITO DE BICICLETAS),SITA EN LA CALLE VALMOJADO Nº 4, 6 Y 10, UN AUDITORIO, SITUADO EN LA CALLE VALMOJADO, TEMBLEQUE,ILLESCAS Y SESEÑA ,UNOS EVACUATORIOS, UN INMUEBLE ANTIGUAMENTE DESTINADO A QUIOSCO PERMANENTE DEBEBIDAS DENOMINADO ""OXFORD"" QUE, POR DECRETO DE 4 DE ABRIL DE 2018, DEL DELEGADO DEL ÁREA DE GOBIERNODE ECONOMÍA Y HACIENDA, SE ADSCRIBE AL DISTRITO DE LATINA Y UN INMUEBLE DENOMINADO QUIOSCO DE BEBIDAS NÚMERO 3 (BREMEN), TODOS SITOS EN EL PARQUE ALUCHE (ANTERIORMENTE DENOMINADO ALCALDE CARLOS ARIASNAVARRO).",88516.00 m2
LATINA,PARQUES Y JARDINES,300.45,"AVENIDA DE LOS CAPRICHOS, FRENTE AL NUM 14",DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES SINGULAR. PARQUE URBANO. ES UNA PARCELA QUE FORMA PARTEDEL PARQUE DE LA CUÑA VERDE DE LATINA.,1898.00 m2
LATINA,PARQUES Y JARDINES,300.451,CALLE DE RIOCABADO C/V C/ DE GOTARRENDURA,"NO FIGURA EN SU TOTALIDAD COMO ZONA VERDE EN EL PGOUM-97, AUNQUE SI EN EL REGISTRO.",1227.00 m2
LATINA,PARQUES Y JARDINES,300.472,PASEO DE EXTREMADURA C/V C/ DE LA ALVERJA NUM 20,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,13594.89 m2
LATINA,PARQUES Y JARDINES,300.483,"CALLE JOSE DE CADALSO, 73 C/V C/ MAESTRA JUSTA FREIRE",DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,8174.35 m2
LATINA,PARQUES Y JARDINES,300.484,CALLE DE ANSELMO LORENZO NUM 11,"DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO. EN EL INTERIOR DE SU PERÍMETRO SE ENCUENTRA LAINSTALACIÓN DEPORTIVA BÁSICA PARQUE GENERAL GARCÍA ESCAMEZ, PISTA DE BALONCESTO, SITUADA EN LA CALLEANSELMO LORENZO NÚMERO 11 (CUBIERTA DE PAR).",52953.01 m2
LATINA,PARQUES Y JARDINES,300.485,CALLE DEL OLIVILLO,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,598.00 m2
